name,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
Man00650.wav,207.6523488,245.5193714,241.3014955,242.6993409,244.1052839,238.8252101,-0.116407894,0.14085019,-0.000338786,2265.312007,0.809193618,9.473576643,12.22760882,81.48685455,-53.51849747,5.321835995,-6.119730473,-57.02277756,8.517345428,3.108751535,-49.53968811,4.150470257,-23.57570267,1.569796205,-9.156970024,-0.083002493,-0.255896956,0.403620154,-0.109914981,-0.296589255,0.062983304,-0.379837394,0.022604376,0.147879019,0.285053432,-0.038902093,0.160451278,0
Man00651.wav,230.404707,508.3551866,233.0818808,238.5299115,241.3014955,300.1581241,0.010362886,0.2741065,-0.000134697,2410.637754,-0.947978726,9.036256014,17.77548662,53.99899292,10.21135807,7.781984329,-8.039464951,-64.13860321,-6.127152443,3.09323597,-30.78489304,-6.958193779,-18.13989449,-14.55468369,-12.3331728,-0.005533806,0.096014231,0.185019031,-0.072428472,0.023064217,-0.088367403,-0.050715271,-0.042681143,0.038148947,-0.053049572,0.024069559,-0.097110942,0
Man00652.wav,114.5388368,547.9978338,535.481546,544.8415986,547.9978338,458.7978004,0.026924722,0.17839396,6.69E-07,2699.312648,0.229618412,7.944964318,16.1895601,37.02899933,0.96222502,27.15630531,-11.49066544,-31.37174225,-9.868460655,5.592559338,-37.1632309,-0.780180514,5.780376911,-6.394244671,27.51209259,0.035983872,0.011003327,-0.312722147,0.212003559,0.192694917,-0.132305548,-0.023144074,-0.127448395,-0.030629056,0.035967808,-0.036751386,-0.004962657,0
Man00653.wav,245.5193714,369.9944227,261.6255653,347.2168248,365.7446743,328.4418893,-1.639774356,0.19620474,-0.000508463,1994.403011,-4.303190734,6.310397949,12.06959248,83.00858307,-53.61218262,4.280505657,-48.71240234,-40.55198288,1.911166072,18.87359428,-35.18081665,24.20031738,1.143992543,-5.570337772,3.054051399,0.498944283,-0.066032566,0.021496028,0.12366759,0.102501333,0.311508507,-0.122452602,-0.009257899,0.006245334,-0.070831455,0.12482854,0.478856951,0
Man00654.wav,124.1860845,174.6141157,136.2103996,136.2103996,152.0104168,141.8214475,0.119461906,0.15265258,-0.000120382,2381.735964,1.286062902,16.96293388,11.32526022,79.67987823,-7.566689968,12.6532526,-20.51612854,-26.62777519,-1.098613501,17.37150955,-42.05383682,3.713722467,6.727089405,-3.522135973,12.2091713,-0.309522897,0.19263202,0.20531176,-0.268790245,0.051483367,0.412545055,-0.303506017,0.008502056,0.047020968,0.058845643,0.057098147,-0.19747667,0
Man00655.wav,249.8109744,251.2581146,249.8109744,249.8109744,249.8109744,249.8725548,-0.005131703,0.11031342,-0.000855464,1481.717624,-4.296703818,5.929933192,23.01178163,104.2862167,9.942227364,-13.21529293,-52.11632538,-13.14330959,-46.83411407,32.86528778,-22.73361397,-4.897099972,1.135244489,11.9391222,18.64229393,-0.233573958,-0.552983463,-0.130773336,0.083383434,-0.255002499,-0.204159364,-0.446308553,-0.109613501,-0.440339476,0.156336606,-0.132368416,-0.401820451,0
Man00656.wav,204.0850057,269.2917795,207.6523488,223.8455323,263.1411468,232.6578238,-0.419200925,0.24155778,-0.001171968,2399.627135,-2.423212038,10.38343105,13.69868928,53.00698853,-28.24801636,0.811563075,-33.05272675,-30.52760696,-23.27367783,6.418833256,-52.11946869,14.59964657,-7.29325819,-3.827190399,9.93020153,0.038467173,-0.04752716,0.074201249,-0.055524718,0.009750903,0.312286198,0.210666671,-0.400903821,-0.339491218,-0.228697971,0.072069228,0.04414691,0
Man00657.wav,66.16637698,201.7408895,66.16637698,197.1331212,198.2751018,159.1614969,-0.053132974,0.08484293,-0.000868356,4308.331072,21.25473375,31.99563621,9.447175945,31.81403351,36.90206146,-41.76063538,-17.41177368,-13.23700809,-38.70475006,16.19202805,-55.86318588,5.405910969,-1.155253768,15.03596878,-1.470704675,0.163991407,1.294860005,0.059539419,0.176040471,-1.02450335,0.644174099,0.125609502,0.077293128,-0.293753058,-0.492428184,0.723572314,0.371159852,0
Man00658.wav,216.2205317,245.5193714,220,244.1052839,244.1052839,233.4419923,-0.117174054,0.12566696,-0.000112623,3258.856652,-11.9979775,13.97961441,13.16387908,17.43795204,13.57703114,14.32862759,-24.34124565,-33.58871841,4.361032009,2.620257139,-45.73279572,-8.338758469,-1.877169371,-10.72819042,-13.47612953,-0.050379865,0.883788645,0.261979103,-0.098486878,0.02184619,0.40545252,-0.158153147,0.283578068,0.172758088,-0.781416357,0.258529276,0.070427373,0
Man00659.wav,124.9054872,251.2581146,249.8109744,249.8109744,249.8109744,241.6173679,-0.004915111,0.22550619,-0.000284237,2636.176041,-3.383167309,11.2682095,15.21064541,41.03064728,6.282281399,40.49138641,-29.17935944,-23.32071686,-24.94652367,15.98513508,-23.39883423,23.64440918,-15.5421133,0.055141177,-17.99663162,0.155293196,-0.022906989,0.237245843,0.238472775,0.343879074,-0.355628312,0.032929312,0.110498592,-0.42809391,-0.065944478,0.028580612,-0.134169146,0
Man00660.wav,221.274447,258.6205394,237.1560803,255.6500291,257.1309947,247.4914077,-0.093894397,0.17457233,-0.000321113,2116.320209,-3.317008168,8.58879809,15.58589508,75.94036865,-16.25858879,-24.1677475,-41.2127533,-22.08217049,3.771122694,-4.975421429,-63.67492294,9.74213028,-24.05745888,-0.571075618,8.524874687,0.010391623,-0.036328401,0.058135867,0.206516355,0.268039584,-0.156598836,0.196428597,0.20523113,-0.491699815,-0.067174502,0.057703126,-0.165011585,0
Man00661.wav,488.2105677,590.7319012,559.2519467,582.2651237,587.3295358,563.1649098,0.716043286,0.16072118,0.001406087,3567.942412,49.04574747,6.346774514,5.170944247,33.65414429,29.99790382,20.29633904,0.266476095,-40.54063034,-12.07734585,6.610943317,-54.8359108,9.173665047,17.89331627,8.877479553,9.037831306,-0.909047782,-0.684255242,-1.476392746,-0.194424674,0.460565358,0.993419766,-0.111443557,-0.671865582,0.157074749,-0.233707666,0.307664573,0.799920678,0
Man00662.wav,100.2894737,135.4258855,130.8127827,130.8127827,131.5705734,130.1395407,-0.268683162,0.18221262,-0.000163904,2975.467891,-17.32022683,22.71131734,6.181043176,57.12319946,-6.492369652,24.8751545,-18.26696205,-43.57606888,15.40966034,24.22926331,-11.74416828,11.17569351,-17.51282692,-7.066804886,6.557214737,1.094409466,0.392509133,-0.69471103,0.112722859,0.641364515,-0.326033533,0.281177849,-0.224074185,-0.076796055,0.093522429,0.37502104,0.417622626,0
Man00663.wav,93.03444465,249.8109744,241.3014955,248.3721691,248.3721691,229.1957116,-0.406183714,0.16202572,-0.000396534,2259.191617,5.096748098,10.65065614,17.02564893,79.03184509,15.92361259,12.77429676,3.221359015,-35.53657913,-4.816285133,26.76632881,-34.88269806,12.81228924,-14.30014133,-11.14842129,-5.575399876,-0.310718,-0.721352696,0.056001969,0.11150156,-0.031641375,-0.153669447,0.144074932,0.317348629,0.042547625,0.035766263,0.029019654,0.027871607,0
Man00664.wav,200.5789475,211.2820479,202.9095626,204.0850057,205.2672581,204.1690741,0.249857927,0.12270506,-0.000134144,1276.026522,8.677867484,6.236794097,14.60545998,114.6010666,56.93863678,32.42473984,-27.51021767,-47.57388687,-2.856960535,16.72008324,-50.75877762,24.07645226,-5.486508369,-23.61651802,-15.86165142,0.165196866,-0.958206177,-0.322752714,-0.02009202,-0.372756124,1.589666605,0.332255542,-0.501340926,0.766005099,-0.091445602,-0.146994472,0.462520093,0
Man00665.wav,222.5562769,252.7136381,224.4938943,251.2581146,251.2581146,243.0956031,-0.247169485,0.19028258,-0.000658976,3975.384435,3.295580143,16.38514085,11.09557833,13.18189907,8.637277603,-5.635301113,-33.40802765,-58.33978653,22.19248581,4.351933002,-28.51388741,1.925717831,-10.95514107,-0.214139655,3.874901772,-0.074488521,0.09578494,-0.035141721,-0.112862542,-0.105141126,0.001239546,-0.003869239,-0.075753585,-0.012829878,0.056857463,0.101362519,-0.040306538,0
Man00666.wav,169.6431908,246.9416506,229.0776736,229.0776736,243.4023124,227.260852,-0.17507807,0.11446931,-0.000259671,1921.389109,4.360255902,8.549320087,14.17041587,100.9249268,22.22181702,23.77796936,-35.03033066,-35.35012436,11.72119904,14.36547184,-46.9291954,30.3202877,-6.325245857,-23.85521698,-0.325265259,0.012760844,0.704509616,-0.459826708,-0.572628677,0.505752802,-0.002750502,-0.1669572,0.310345352,-0.069290042,0.175125033,-0.438581944,0.152187034,0
Man00667.wav,248.3721691,252.7136381,248.3721691,248.3721691,248.3721691,248.6699763,0.007272142,0.19410083,-0.000591841,3323.814272,14.53358084,13.36338712,17.95368424,10.84267712,-12.19937325,-2.446286917,-31.48417854,-41.97966385,2.425788641,10.57219696,-16.94444466,7.320285797,-12.9771204,-0.855282843,-24.17450333,-0.650790751,0.114624493,0.155258745,0.094800361,0.0306194,0.19787316,0.063306287,-0.187402859,0.101896606,-0.153606281,0.045504771,-0.057321593,0
Man00668.wav,408.1700115,821.0690326,816.3400229,821.0690326,821.0690326,798.7884201,-0.022962383,0.1840629,-0.000579602,4431.85093,21.73022973,5.588189082,18.35224495,-7.489242077,43.33602524,-7.431465149,-27.65054703,-40.78118515,-0.38956809,10.60348415,-1.237568855,23.89352608,-1.598552108,-22.20362663,-28.09969139,-0.587590516,-0.123276271,-0.014545032,-0.056939527,-0.067591414,0.021825071,-0.061239343,0.088822909,0.187782243,0.030050931,-0.045704305,-0.114646628,0
Man00669.wav,220,233.0818808,220,221.274447,227.7582832,224.2883147,0.088767433,0.16014387,-0.000446231,2412.581946,6.080589709,10.75520884,15.53373779,49.25642395,-38.84553528,40.0213356,-56.34675217,-12.88582611,-8.084789276,-2.804633856,-60.09315872,13.03983688,-15.95108604,-8.932130814,-2.278779745,-0.187345192,0.793798387,-0.278774321,-0.342423081,-1.331218481,0.75969398,0.995258212,-0.591539979,0.355096608,-0.836378455,-0.467776835,0.345319003,0
Man00670.wav,229.0776736,264.6655079,231.7394279,233.0818808,261.6255653,244.5205862,-0.198864253,0.1646645,-0.000301385,1967.229783,-1.86849794,8.059936822,17.60838424,78.98416901,-42.44465256,35.44291687,-41.54465866,-35.89797974,-24.0573349,18.77039909,-61.03809357,17.10268784,-13.2322979,-23.94846535,0.28699857,-0.081551075,0.180125251,0.007070821,0.206732437,-0.018703898,-0.044419337,0.098068103,0.160681054,0.024086254,-0.135157347,-0.148325965,-0.093933508,0
Man00671.wav,251.2581146,363.63814,275.5861765,277.182631,314.7421051,293.3468,-0.512388244,0.2234347,-0.000261657,2011.024284,1.426229322,6.890110041,15.72315469,78.78483582,3.434822798,-5.269645214,-20.31657028,-56.44346619,-0.326377302,13.59606647,-44.2252655,6.384232998,-2.741544485,-16.35459518,-13.96317768,-0.073989779,0.377963364,0.022003328,-0.055894025,0.116236426,-0.110079251,0.071056075,0.1948715,-0.084187113,0.026851315,-0.062216736,0.087976679,0
Man00672.wav,257.1309947,337.3322358,307.5533855,335.3893451,335.3893451,320.4563598,0.529222068,0.17653902,-0.000617018,2286.977941,-0.63814839,7.166790567,19.00430577,62.27898407,-37.84197235,22.25889587,-7.9757514,-28.66710281,0.78838414,1.841940641,-40.6052475,38.92538834,-17.90711212,9.732552528,-9.233070374,0.091047436,-0.040595956,-0.160557806,0.5071823,0.148603305,0.207736924,-0.20447287,0.122092634,0.066629604,0.257786065,0.031791516,-0.06269034,0
Man00673.wav,95.20902171,117.2160552,99.13755089,100.8704448,115.869714,105.1230112,-0.285036817,0.19277032,-0.000523549,862.2595939,-17.31961456,8.139533134,8.667355729,200.2827911,-9.936684608,27.73943901,-34.79564285,-27.67022324,23.54256058,28.52426338,8.486291885,-2.79614687,2.163244486,-9.212141037,-14.1346817,1.081922531,1.84325707,-1.20933342,-0.055083845,0.419705719,0.832765281,-0.234012738,-0.127647936,0.382768184,-0.349629372,-0.479973376,0.603344679,0
Man00674.wav,41.20344461,280.403338,57.93485698,183.9317058,277.182631,161.9735632,2.944081454,0.16073793,-0.000692457,2327.032058,1.985610236,23.48241032,7.011794715,103.522995,-15.68161869,37.69628525,-53.97278976,-36.71381378,-10.81092834,21.94077492,-58.1220665,22.52083588,-16.99551964,-8.242869377,10.18992805,-0.486189991,-0.135517865,0.41704002,0.738706112,0.802092493,-0.304146498,-0.130063221,-0.024617679,-0.352094084,0.170037851,-0.46646753,0.004133723,0
Man00675.wav,246.9416506,329.6275569,277.182631,285.304702,325.8414615,293.6137329,0.428196061,0.23093185,-0.000333891,2008.453241,4.358849811,6.820556011,16.38322219,66.16542816,-23.25582504,-3.815853834,-21.77829742,-34.3953743,-15.21150589,0.898399293,-53.94441605,6.883284569,2.854670286,-9.295448303,1.409498572,-0.164837673,-0.287335068,0.193008512,-0.002953456,0.140440091,0.076980688,-0.232582241,-0.109723449,0.201998696,-0.143235818,0.242347658,-0.061263923,0
Man00676.wav,117.8950809,625.858648,122.0526419,123.4708253,622.2539674,280.641743,0.046671717,0.13321306,-0.000151383,2451.229326,-0.496486443,14.01396547,12.21852445,74.72632599,-11.33977222,15.44297791,4.594402313,-61.08885574,-1.648645163,24.10348129,-37.10015869,0.484945238,-10.0972662,11.74572086,-8.586891174,0.006300072,-0.166218087,-0.097346008,-0.091240838,0.152096257,-0.008806041,-0.083494715,0.056797847,-0.017855791,-0.01191109,-0.017913777,0.246983811,0
Man00677.wav,66.54967491,415.3046976,218.7328932,230.404707,233.0818808,247.0191202,0.116551282,0.1613742,-0.000658353,1344.880329,5.919843633,5.885883698,11.99464463,149.5858307,2.932092428,13.53562737,-17.23191261,-51.65149307,-11.23845768,19.45006943,-48.95316696,2.091344118,-16.79582024,-8.074453354,-10.6597271,-0.681401193,-0.399317712,0.06173918,-0.004226916,0.380914003,0.175211579,-0.063139834,-0.209197074,0.151514366,-0.040201813,0.030033775,0.107575916,0
Man00678.wav,218.7328932,286.9574553,233.0818808,264.6655079,275.5907739,260.3122316,-0.287927312,0.27416593,0.000235848,2517.948381,0.920024808,9.660863396,17.92166338,51.62664413,-25.16630363,13.24392509,-39.25321198,-6.026770592,-16.27088165,12.08049965,-41.58024216,15.5354414,-1.98802352,-9.887475967,1.254842758,-0.254303187,0.209162921,0.003400411,0.165828675,0.079413116,0.109371595,-0.063954085,-0.017721197,-0.059852727,-0.187581852,-0.037104078,-0.00497672,0
Man00679.wav,100.2894737,206.4563593,101.4547813,195.997718,204.0850057,172.5696563,-0.043199106,0.30719382,-0.000147949,2535.636687,0.071341182,16.35437849,16.52522424,48.46898651,-27.30298805,1.495980263,-44.74964142,-7.51108551,-11.27767086,15.66844463,-15.48660469,4.191604614,-9.112159729,5.454064369,-1.957355976,-7.26E-05,0.155312032,-0.028228384,0.018034738,-0.006881305,0.031820241,0.077362329,0.087340884,-0.062875882,-0.043755528,-0.056142803,-0.123097509,0
Man00680.wav,110,248.3721691,207.6523488,245.5193714,246.9416506,226.5360113,-0.266592242,0.17653173,-0.000534168,2319.604849,-4.513491141,10.60525979,13.74771062,81.09529877,-6.939165592,-6.525030136,-9.655742645,-34.46552277,8.798191071,38.87173462,-48.54348755,11.29262352,-17.73326683,-8.263979912,-5.400238991,0.08016894,-0.369980961,-0.214065,-0.4543446,0.765328169,0.610366344,-0.659022748,0.078238718,0.271485031,0.490930974,-0.179052785,0.199656487,0
Man00681.wav,111.9227661,125.6290573,113.223246,124.9054872,124.9054872,119.5949971,-0.05569561,0.07705914,-0.000181341,2870.365555,-14.42574521,23.71133852,1.956725087,111.2520752,21.84074211,-40.93542099,17.54986382,-36.59916306,15.81290722,3.886849165,-40.38468552,-14.14925766,-15.43857384,12.80954647,-5.534144402,0.555590808,-0.901689649,0.176873252,-0.365251243,-0.219178736,-0.111393854,-0.131504312,-0.461837292,-0.349119633,0.223903611,-0.113508426,0.405643553,0
Man00682.wav,109.3664466,269.2917795,260.1187129,261.6255653,266.1986996,234.7063517,-0.053530667,0.15361963,-8.63E-05,1663.115852,0.896718394,7.60460777,14.41593686,110.3333435,10.77193642,17.69132614,-20.17536926,-54.87192917,10.29377174,33.77749634,-34.71743774,4.454172611,-6.551273823,-10.68433094,-23.39725685,-0.068676755,-0.147562221,-0.020951081,-0.1077336,-0.463801563,-0.090438895,-0.018718587,-0.157481298,-0.028211031,0.121683337,-0.002513577,-0.183806598,0
Man00683.wav,113.8791416,131.5705734,114.5388368,127.0887967,129.3102697,122.3844321,0.017007625,0.09948381,-0.000102129,1818.946466,0.644772265,14.95554425,11.47851834,133.8408051,22.2789135,-32.07769394,-13.49762917,-45.3200798,13.04615402,28.91721153,-76.64355469,12.42940521,6.058995247,4.716409206,-3.74678874,0.018828811,0.13666819,-0.338342905,-0.4914186,-0.134472698,0.230419546,0.130241469,-0.158211663,-0.059017468,0.118485473,0.068866,0.141452298,0
Man00684.wav,204.0850057,468.8642207,229.0776736,229.0776736,257.1309947,264.4522371,3.630798446,0.13870591,0.001054168,2708.228014,11.24135668,10.85129557,12.3788211,52.95019913,-33.09963226,-10.61725616,-20.85389137,-49.96637726,8.671668053,22.56657028,-58.99890518,7.478782654,-19.1870079,2.797529697,-8.504883766,-0.75731504,0.177918866,0.118146859,-0.111193739,0.327915341,-0.077741042,-0.076160535,0.129703999,0.261708587,-0.006159347,0.022461416,-0.110770106,0
Man00685.wav,65.02967823,251.2581146,97.998859,221.915362,251.2581146,188.4035895,0.206518846,0.120383814,-4.55E-05,2526.06062,-0.41010211,16.54138162,10.71332314,80.77807617,34.5946579,23.96647263,-30.55269623,-53.15174484,4.01270628,37.47743225,-59.66459274,22.66282654,-18.61425591,-12.89153862,4.826515198,0.114087351,-0.156097695,-0.116414949,-0.201029778,-0.154067487,-0.057283696,0.027128946,-0.065207593,-0.071292453,0.167802364,0.006837972,0.012362912,0
Man00686.wav,161.9823764,380.8360868,316.109567,369.9944227,374.2935508,332.451281,-2.055595017,0.1337212,0.000292231,2536.914884,-4.70904909,7.895933114,14.68026282,51.46587372,28.76581955,17.36004639,-42.53684235,-38.54558563,3.040644169,-8.38547802,-52.16937637,6.229367733,-13.54227448,-27.92512512,-7.390861988,0.400987864,0.503988802,-0.54586184,-0.199935704,0.230718687,-0.137860119,-0.083903588,0.267375886,-0.09775091,-0.175061405,0.02408378,0.136291355,0
Man00687.wav,108.7365422,135.4258855,119.9558506,122.0526419,124.9054872,122.1609523,-0.110137195,0.13208479,-8.75E-05,2324.164189,-5.671802857,19.04093786,6.732615313,111.423584,14.84803391,-0.313126892,-6.066432953,-37.58391953,-5.942428589,27.28002357,-59.93997955,19.12787819,-11.60064793,-4.525982857,1.831913829,0.262677431,0.629031539,-0.152951226,-0.450578749,0.031831205,-0.056728557,0.161213055,0.183219314,0.016083738,0.022865713,0.027040627,0.189728111,0
Man00688.wav,117.8950809,167.6946726,119.2649557,151.1349012,152.0104168,138.2201006,-0.131811202,0.15141049,-0.000476954,1834.60528,-0.535038988,13.34099723,11.47970915,112.7056274,25.71582794,20.17421913,-36.91126251,-36.96706009,-2.592454672,19.72919655,-41.50405121,21.00304604,-0.01435053,-0.029762706,-7.265150547,0.045937736,0.500374854,0.001993695,0.365149945,-0.374622643,-0.287679881,0.502989292,-0.227816284,-0.257313967,0.517416477,-0.056474861,-0.19511497,0
Man00689.wav,221.274447,252.7136381,241.3014955,249.8109744,251.2581146,242.681793,0.024414527,0.19842042,0.000408125,2963.058554,16.68288561,12.26500785,12.1815895,35.8712883,-19.42316818,9.659680367,-7.139714718,-69.32867432,-4.454202652,10.62714863,-40.04516983,3.546124935,-10.27352047,-3.565799236,-12.88019276,-1.277070642,-0.961016536,0.993609309,-0.874079287,0.160263494,-0.028540002,0.200092793,-0.621239245,0.15086858,0.198026285,0.13352479,0.303615481,0
Man00690.wav,937.7284414,1083.407084,954.1196459,954.1196459,959.662814,971.8314415,,0.12817545,-0.003419351,3396.834456,114.2383127,3.524063483,5.349442614,88.30303192,36.53277206,-45.99670029,-60.22068787,24.54941368,25.36722565,9.576135635,18.69431114,-13.89162922,9.809704781,4.234941483,-11.07715225,-6.176080704,0.119846702,2.176489115,0.243803248,-0.858321905,-1.120505571,1.276171207,-1.299262285,-0.629443109,-0.424193352,-0.640062571,0.636996925,0
Man00691.wav,220,282.027698,230.7383872,245.5193714,255.6500291,248.0125949,-0.411464407,0.21338452,0.000423438,3294.46231,-5.078263139,13.3090409,8.974583686,25.19431114,-27.27395058,19.53814888,-51.96310806,1.561314821,-20.56263351,5.583776951,-28.566082,19.13015366,-20.28472328,10.88523293,-0.242259473,-0.054086152,0.10406515,0.256254017,-0.19418107,0.219051212,-0.068616748,-0.292459458,0.072848924,-0.012097051,0.228437111,0.130497038,-0.297431231,0
Man00692.wav,32.70319566,251.2581146,115.2023535,116.5409404,163.8645209,134.5881373,1.296943035,0.25789863,0.000188847,1971.964564,3.963490038,20.43205031,13.25381309,99.80506134,12.66074848,10.28569889,-4.688716888,-23.10494614,-1.408746123,12.92036247,-27.16428185,12.88571262,-14.82032585,-5.144479752,-8.634837151,-0.280365914,-0.089699544,-0.064867742,-0.0266618,-0.109494381,0.019942362,-0.133929238,0.318580121,-0.136414438,-0.032545235,0.084442899,-0.027207827,0
Man00693.wav,249.8109744,335.3893451,258.6205394,260.1187129,261.6255653,262.5143065,0.118516989,0.1940723,-0.000742345,1979.348018,6.264993103,7.541923531,12.20067715,82.74794769,-61.34117508,4.133276939,-55.16780853,-34.99964905,-7.559902668,43.90335846,-51.05492401,-4.944803715,12.41679859,-14.21821022,1.674799204,-0.471252739,0.042214513,0.194759503,0.016075119,0.175459385,-0.108999111,-0.023944892,-0.060886309,0.042796668,-0.037203815,-0.100445963,-0.273796827,0
Man00694.wav,131.5705734,270.8517709,266.1986996,267.740773,269.2917795,254.493927,0.62983411,0.16222449,0.000467555,2927.116128,-11.28068904,11.90970984,3.176222207,40.63867569,26.1636219,38.70780563,-6.508918285,-27.53642654,11.90199375,14.28312397,-38.06788254,7.353714943,-13.34346581,-24.32546043,4.315561295,0.319926679,0.01727468,0.205367222,0.140957057,0.334459096,-0.024222966,-0.122384377,0.23107709,-0.005534681,-0.099835306,0.253041476,0.110279799,0
Man00695.wav,320.2437002,333.4576446,325.8414615,325.8414615,333.4576446,328.376661,-0.045899312,0.220029,-0.000905572,3281.008635,1.333072085,9.989759641,18.85078474,31.65246773,-2.475346088,-33.3106308,-14.06707001,-26.79633141,-4.334938526,18.76456261,-49.81598282,27.75549126,-3.081970453,7.845962524,-5.199654102,0.090924956,0.069610149,-0.305069029,-0.066443123,-0.126051024,0.037220001,-0.136167243,-0.131809264,-0.052861363,-0.026088128,0.025653899,-0.006510347,0
Man00696.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Man00697.wav,149.3989688,246.9416506,220,239.9117012,244.1052839,218.4781946,0.382143074,0.16845165,-0.00079788,1829.731663,3.17848269,8.524094166,12.98245207,91.23605347,-27.18034744,1.100172162,-32.09016418,-51.11470795,6.894821644,22.71280861,-35.53099823,-5.265095711,-3.03141737,-20.89540863,-4.179059982,-0.306061298,-0.139149264,-0.103482202,-0.030840663,0.03638329,0.096377127,-0.008372601,-0.140168592,-0.20508185,0.12067236,-0.114645995,0.08705131,0
Man00698.wav,125.6290573,252.7136381,127.8250146,128.5654973,130.8127827,157.663471,-0.132336592,0.16192606,-0.002866402,2573.612392,-1.051335062,17.53136707,8.633359129,63.86022186,11.59307861,2.118430376,-32.26099396,-51.27264786,13.40090084,24.55011368,-40.37094116,-3.374341249,-13.27953148,-37.8433609,-5.550459862,0.826206625,2.50077033,0.498503357,-1.204277515,0.818805575,0.657025874,-0.378125697,0.101417907,0.073429637,-0.474727541,-0.627744079,-0.260448217,0
Man00699.wav,248.3721691,1875.456883,249.8109744,250.5345445,251.2581146,283.85036,0.005396141,0.16657494,-8.32E-05,2797.793752,1.466572315,11.05848322,13.2833435,51.31284714,-9.521038055,17.81336403,-17.15619087,-46.47942734,-6.571954727,29.93290329,-30.76760674,27.14500046,-17.16185951,-3.072764397,-11.73150635,-0.194324911,-0.712975085,0.74420917,1.492294788,0.702127397,-0.286346287,-0.176671401,0.179003507,-0.140493229,-0.124653958,0.034517664,0.102181703,0
Man00700.wav,123.4708253,245.5193714,230.0729487,241.3014955,245.5193714,226.3812216,0.37459387,0.16592957,-0.000512939,2805.973521,-4.582192275,12.69839446,12.87752147,61.87080383,28.49271011,9.886315346,-12.89350128,-33.82393646,19.42399597,33.32581329,-30.49059296,15.52124023,-12.86959171,1.567722201,-6.19429493,0.175652385,-0.286596447,-0.485718161,-0.268972516,0.312969655,-0.083316572,-0.048189215,0.013885765,0.044586387,-0.102714874,-0.364567846,-0.053722478,0
Man00701.wav,198.2751018,257.1309947,208.8552666,210.0651529,222.7555139,219.3416438,0.145512444,0.13656572,-0.001693323,2183.408202,5.108337309,9.990043185,8.471611485,91.26824188,-23.08877182,71.9892807,-24.62692451,-49.06985855,15.52692413,7.779447079,-54.52881622,31.23885155,-17.32417488,-11.40689278,7.200881958,0.519987762,-0.349681675,-1.054938436,-0.22300218,0.154958978,0.157059148,-0.273260981,0.084067315,0.70247215,-0.075246371,0.041777339,0.193637848,0
Man00702.wav,89.86534993,154.6675121,89.86534993,153.7766928,154.6675121,130.3660786,-0.037014862,0.09061048,2.82E-05,1718.483783,26.56231894,13.62232024,11.89998076,121.6626663,-4.643375874,27.12149429,-15.25560951,-21.81206322,8.703572273,-3.283889532,-47.96334839,10.70276833,-6.378873348,-8.921533585,-12.66057014,-1.340460658,-0.162322536,-0.669453681,0.310100853,0.799633324,-0.703935325,-0.104572468,0.272142231,-0.364766002,0.201652676,0.492007762,-0.102835983,0
Man00703.wav,367.8634116,422.5640958,378.2408848,410.5345163,420.1303057,402.2951296,-0.296257384,0.3064422,-0.001714107,2348.006216,3.331903241,5.835122776,22.63776766,24.36194611,-26.74665642,-0.147412986,-37.59402847,-17.83680725,1.613203287,-1.691334248,-17.31796837,11.51884747,-9.970728874,-2.997353554,-19.20209885,-0.078362651,0.299211442,-0.102583036,-0.02755869,-0.155082881,-0.236059427,-0.1767333,-0.260251969,0.105918944,0.024307519,0.092249289,-0.099271104,0
Man00704.wav,145.1458702,499.6219488,146.832384,148.5384941,161.9823764,200.9715598,8.853085146,0.095795624,-0.000313547,2813.279674,17.20082099,16.8452405,9.744135483,54.48296738,-26.27076721,17.33808136,20.78579712,-43.33038712,3.460361958,16.99098015,-38.17031479,3.258001566,-21.10870552,0.543507755,-10.26286221,0.106173448,0.169842273,0.097870767,-1.78740716,-0.150146082,0.629390299,1.091302633,0.222868577,-0.223127246,0.485557973,0.026547777,0.217534348,0
Man00705.wav,102.6336291,698.4564629,231.7394279,231.7394279,231.7394279,283.5006659,-0.023997971,0.17865212,-0.000713979,2532.303357,-8.324361084,10.22323643,16.04927735,56.02160263,23.20195198,34.76284027,-40.46455002,-34.45636368,2.440068483,19.68102455,-39.54117966,0.222069919,5.728687763,2.173352242,8.299024582,0.483062416,0.116175741,0.084306158,0.095890753,0.209635004,0.047450881,-0.128695488,-0.098328806,-0.191085622,-0.030874411,-0.11103604,0.164351121,0
